,h3_index,n0,n1,n2,n3,n4,n5,waterbody_dist,waterway_dist,road_dist,hydro,index,theo_turbines,theo_pv,index_right_renamed,country,Vientiane road construction costs,Vientiane trucking transport and conversion costs,Vientiane trucking state,Vientiane pipeline transport and conversion costs,Vientiane trucking solar capacity,Vientiane trucking wind capacity,Vientiane trucking hydro capacity,Vientiane trucking electrolyzer capacity,Vientiane trucking battery capacity,Vientiane trucking H2 storage capacity,Vientiane trucking production cost,Vientiane pipeline solar capacity,Vientiane pipeline wind capacity,Vientiane pipeline hydro capacity,Vientiane pipeline electrolyzer capacity,Vientiane pipeline battery capacity,Vientiane pipeline H2 storage capacity,Vientiane pipeline production cost,Ocean water costs,Freshwater costs,Lowest water cost,Vientiane trucking total cost,Vientiane pipeline total cost,geometry,Vientiane pipeline battery costs,Vientiane LCOH - pipeline battery costs portion,Vientiane trucking battery costs,Vientiane LCOH - trucking battery costs portion,Vientiane pipeline electrolyzer costs,Vientiane LCOH - pipeline electrolyzer portion,Vientiane trucking electrolyzer costs,Vientiane LCOH - trucking electrolyzer portion,Vientiane pipeline H2 storage costs,Vientiane LCOH - pipeline H2 storage portion,Vientiane trucking H2 storage costs,Vientiane LCOH - trucking H2 storage portion,Vientiane pipeline wind costs,Vientiane LCOH - pipeline wind portion,Vientiane trucking wind costs,Vientiane LCOH - trucking wind portion,Vientiane pipeline solar costs,Vientiane LCOH - pipeline solar portion,Vientiane trucking solar costs,Vientiane LCOH - trucking solar portion,Vientiane pipeline hydro costs,Vientiane LCOH - pipeline hydro portion,Vientiane trucking hydro costs,Vientiane LCOH - trucking hydro portion
10,85649293fffffff,155,623,195,739,528,249,11.131949,0.0,0.0,5.5,9,83.0,1246.0,92,Laos,0.0,0.46614657771099516,NH3,1.7277333121785823,361.7816736159915,0.0,0.0,108.7017731422316,129.2136451184283,1929.518114403437,10.431158104774394,360.509937585194,0.0,0.0,109.33961497899072,126.52687866143117,1859.318226453886,10.370881974684101,0.009849,0.005691,0.005691,10.90299568248539,12.104306286862684,"POLYGON ((101.01922024743966 20.849412210325948, 100.99465026458253 20.940616549162375, 100.89685114047268 20.967869691787577, 100.82365457898851 20.903900459036876, 100.84828425272454 20.812677888051596, 100.94605090181885 20.785442724159033, 101.01922024743966 20.849412210325948))",2972359.9382426264,0.5214666558320397,3035477.2542206957,0.5325398691615255,12521915.394501703,2.196827262193281,12448867.748261994,2.184011885659999,4994034.37665546,0.876146381869379,5182587.712318744,0.9092259144418848,0.0,0.0,0.0,0.0,38618970.13992407,6.7752579192849245,38755202.5448564,6.799158341202877,0.0,0.0,0.0,0.0
11,854065b3fffffff,287,807,443,348,696,437,0.0,0.0,0.0,,10,9.0,65.0,92,Laos,0.0,0.4664835258691115,NH3,1.7318593760133894,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((101.75143872545267 21.148932245208822, 101.72711765376634 21.23996554505458, 101.62949975652609 21.267595224503317, 101.55623322705259 21.20417145486076, 101.58061578031739 21.113116894475667, 101.67820348271881 21.085507307234572, 101.75143872545267 21.148932245208822))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,854065b3fffffff,287,807,443,348,696,437,0.0,0.0,0.0,,10,9.0,65.0,139,Other,0.0,0.4664835258691115,NH3,1.7318593760133894,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((101.75143872545267 21.148932245208822, 101.72711765376634 21.23996554505458, 101.62949975652609 21.267595224503317, 101.55623322705259 21.20417145486076, 101.58061578031739 21.113116894475667, 101.67820348271881 21.085507307234572, 101.75143872545267 21.148932245208822))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,856590dbfffffff,569,932,85,279,0,0,15.742953,0.0,11.131949,,11,39.0,253.0,90,Other,0.11303062772433467,0.5694019823656244,NH3,2.610845511540075,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((106.79887000250963 14.32921887822729, 106.77710150892428 14.422379189898965, 106.6842885139552 14.45153818486975, 106.61325721251981 14.387488749146096, 106.63509371598639 14.29428977110516, 106.72789357739948 14.265178849362893, 106.79887000250963 14.32921887822729))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,8564b3cffffffff,35,199,818,486,0,0,0.0,0.0,0.0,,12,328.0,1430.0,91,Other,0.0,0.37019943966904745,NH3,0.9341137360570856,335.42909417020655,0.0,0.0,121.12444210163889,107.18547483464333,1465.714700184509,9.875822357055524,334.63618125771706,0.0,0.0,119.18192274082965,114.93376300450285,1389.674828621504,9.81322358593615,0.009849,0.005691,0.005691,10.251712796724572,10.753028321993236,"POLYGON ((101.2166334028338 18.413634281005297, 101.19232915922723 18.506095379475166, 101.09537150377157 18.53351616035834, 101.02274953759931 18.468453822531764, 101.04711298728931 18.375974990815944, 101.14403929837663 18.348576173703126, 101.2166334028338 18.413634281005297))",2700015.3352411217,0.47368690091949506,2517993.13102887,0.4417531808822579,13649087.32668818,2.3945767239803826,13871550.732041389,2.4336053915862084,3732596.0493297526,0.6548414121631145,3936835.2845392996,0.6906728569367192,0.0,0.0,0.0,0.0,35847291.140694335,6.2889984457358485,35932230.491592966,6.30390008624438,0.0,0.0,0.0,0.0
15,8564b3cffffffff,35,199,818,486,0,0,0.0,0.0,0.0,,12,328.0,1430.0,92,Laos,0.0,0.37019943966904745,NH3,0.9341137360570856,336.62244152237514,0.0,0.0,119.47501022470033,100.9590999168254,1076.8356074830876,9.656069876063523,335.4531139365725,0.0,0.0,119.11204714236285,102.04073291686062,1013.1461925579457,9.596583270946743,0.009849,0.005691,0.005691,10.03196031573257,10.53638800700383,"POLYGON ((101.2166334028338 18.413634281005297, 101.19232915922723 18.506095379475166, 101.09537150377157 18.53351616035834, 101.02274953759931 18.468453822531764, 101.04711298728931 18.375974990815944, 101.14403929837663 18.348576173703126, 101.2166334028338 18.413634281005297))",2397133.2399860015,0.4205496912256143,2371723.598720853,0.4160918594247111,13641084.95415093,2.3931727989738474,13682652.623922134,2.4004653726179184,2721259.245579424,0.47741390273323225,2892325.781172878,0.5074255756443646,0.0,0.0,0.0,0.0,35934803.56529592,6.304351502683494,36060065.65216761,6.326327307397826,0.0,0.0,0.0,0.0
16,856590cffffffff,636,85,214,49,0,0,0.0,0.0,0.0,,13,4.0,16.0,90,Other,0.0,0.5602134059128221,NH3,2.4983277485488298,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((106.52034523150807 14.416591123120954, 106.49845111660713 14.509790369483953, 106.40542753264775 14.538882982742503, 106.33431214459367 14.474729309708461, 106.35627389307605 14.381492506837048, 106.44928346417763 14.352446887007838, 106.52034523150807 14.416591123120954))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,856590cffffffff,636,85,214,49,0,0,0.0,0.0,0.0,,13,4.0,16.0,92,Laos,0.0,0.5602134059128221,NH3,2.4983277485488298,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((106.52034523150807 14.416591123120954, 106.49845111660713 14.509790369483953, 106.40542753264775 14.538882982742503, 106.33431214459367 14.474729309708461, 106.35627389307605 14.381492506837048, 106.44928346417763 14.352446887007838, 106.52034523150807 14.416591123120954))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,8565925bfffffff,458,522,380,48,567,260,0.0,0.0,0.0,,14,144.0,2206.0,92,Laos,0.0,0.5271138061472371,NH3,2.283655613258714,323.32136249424747,0.0,0.0,114.60823993352045,108.34439252902467,2849.0793909435565,10.17417540251831,321.10642865976473,0.0,0.0,111.88574522892526,123.81755721184732,2804.9566808140985,10.115914527438452,0.009849,0.005691,0.005691,10.706980208665549,12.405261140697167,"POLYGON ((106.96429132058937 15.827168431094636, 106.94249081038579 15.919968935162807, 106.849347461231 15.949479658582641, 106.77801742700674 15.88614382718657, 106.79988683884395 15.793302992648677, 106.89301744959283 15.763838275223428, 106.96429132058937 15.827168431094636))",2908712.762071361,0.510300484573923,2545218.33853373,0.44652953307609294,12813506.210686557,2.247983545734484,13125294.836972376,2.3026833047319957,7533971.264150585,1.321749344587822,7652482.6238751495,1.3425408112061665,0.0,0.0,0.0,0.0,34397941.047654524,6.034726499588513,34635211.79860457,6.076352947123609,0.0,0.0,0.0,0.0
19,8564b067fffffff,729,844,7,870,513,158,11.131949,0.0,0.0,,15,87.0,600.0,92,Laos,0.0,0.3471335355834516,NH3,0.8423081838820263,335.4607667627013,0.0,0.0,114.90437119123183,67.8593276561129,2532.856565239517,10.09235376811517,332.9458968644847,0.0,0.0,112.06895051426437,82.0621861997154,2504.79988522544,10.028561178097181,0.009849,0.005691,0.005691,10.445178303698622,10.876560361979209,"POLYGON ((101.3621200391098 17.858024009266448, 101.33791256578972 17.950723620508292, 101.24118134556713 17.97821079710538, 101.1686884755571 17.91297503145316, 101.19295527192548 17.820257437307742, 101.28965571529216 17.792793535591933, 101.3621200391098 17.858024009266448))",1927798.7198066707,0.33821030172046856,1594146.2327608517,0.2796747776773424,12834487.45415703,2.2516644656415843,13159208.716726223,2.308633108197583,6727765.347256302,1.1803097100449653,6803124.165607884,1.1935305553698041,0.0,0.0,0.0,0.0,35666222.505118124,6.257232018441776,35935623.36034994,6.304495326377182,0.0,0.0,0.0,0.0
20,8564b2a7fffffff,266,124,801,176,79,476,0.0,0.0,0.0,,16,453.0,3522.0,92,Laos,0.0,0.3390951363368834,NH3,0.7438747969585794,335.6703913925064,0.0,0.0,114.76870453846814,116.34282789885108,1704.0457233303957,9.902722336171353,334.33796821099247,0.0,0.0,112.94819879826258,125.8826013254897,1645.0253050094068,9.847826934500082,0.009849,0.005691,0.005691,10.247508472508237,10.597392731458662,"POLYGON ((101.62799875802354 18.210909554702017, 101.60386264073945 18.303454277552884, 101.50712394705388 18.331066220382684, 101.43455147987005 18.266109633117605, 101.45874764621294 18.17354558608163, 101.55545632969823 18.14595739458809, 101.62799875802354 18.210909554702017))",2957224.6234167987,0.5188113374415436,2733116.9819951835,0.47949420736757603,12935181.723339356,2.2693301269016417,13143671.746451646,2.3059073239388854,4418454.467234183,0.775167450391962,4576980.314948674,0.8029790026225745,0.0,0.0,0.0,0.0,35815345.61147,6.283393966924561,35958079.016838245,6.30843491523478,0.0,0.0,0.0,0.0
21,85414b47fffffff,381,34,461,830,415,410,0.0,0.0,0.0,,17,220.0,2352.0,92,Laos,0.0,0.4440938953629907,NH3,1.6483350620392065,328.3614383084999,0.0,0.0,118.49569149718096,131.39587931559112,1809.3442009059336,9.95193054225318,328.11204195527336,0.0,0.0,114.99937080916123,147.32005896364842,1723.941652700388,9.897576137947869,0.009849,0.005691,0.005691,10.401715437616172,11.551602199987077,"POLYGON ((102.84688428452334 21.086620837538817, 102.82298995088267 21.177670680546374, 102.72586421280529 21.205877289763954, 102.6526595465245 21.143010169994614, 102.67661771308971 21.05193474241574, 102.77371680816256 21.023751963879842, 102.84688428452334 21.086620837538817))",3460831.769467892,0.6071634683277004,3086742.136213608,0.5415337081076506,13170088.370714858,2.3105418194236593,13570497.97391166,2.380789118230116,4630419.771312608,0.8123543458443172,4859806.680731499,0.8525976632862279,0.0,0.0,0.0,0.0,35148404.60625522,6.166386773027232,35175120.736142725,6.1710738133583725,0.0,0.0,0.0,0.0
22,8564942bfffffff,888,401,611,117,814,869,11.131949,11.131949,0.0,,18,163.0,1537.0,92,Laos,0.0,0.42085274679833173,NH3,1.3637379800782585,328.3614383084998,0.0,0.0,118.49569149718093,131.3958793155908,1809.3442009059365,9.95193054225318,328.1120419552734,0.0,0.0,114.99937080916125,147.32005896364853,1723.9416527003864,9.897576137947869,0.009849,0.0058312625574000005,0.0058312625574000005,10.378614551608912,11.267145380583528,"POLYGON ((100.80200628649584 19.639505462321374, 100.77745383335316 19.731372656506345, 100.67996389631998 19.758565833192478, 100.60705942021488 19.693872961978222, 100.63167059210089 19.601989016151325, 100.72912762595043 19.57481463575099, 100.80200628649584 19.639505462321374))",3460831.7694678945,0.6071634683277007,3086742.1362136006,0.5415337081076492,13170088.37071486,2.3105418194236598,13570497.973911658,2.3807891182301155,4630419.771312604,0.8123543458443164,4859806.680731507,0.8525976632862293,0.0,0.0,0.0,0.0,35148404.606255226,6.166386773027233,35175120.73614272,6.171073813358372,0.0,0.0,0.0,0.0
23,8541618bfffffff,497,610,224,435,0,0,11.131949,0.0,0.0,,19,7.0,56.0,94,Other,0.0,0.5247064553844144,NH3,2.254176648376675,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((107.11288175920973 16.29482343680353, 107.09111338645931 16.387467610839714, 106.99793268400096 16.41711563480138, 106.92653272707243 16.35407379491692, 106.94837042297885 16.261388425227523, 107.04153881834773 16.231786046857266, 107.11288175920973 16.29482343680353))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,85416c6ffffffff,725,438,298,755,764,91,0.0,0.0,0.0,,20,1007.0,2517.0,92,Laos,0.0,0.4324892706828813,NH3,1.5062318302637678,343.31214615765623,0.0,0.0,115.7845754619621,98.291380308232,3101.427082052862,10.651270930470382,342.9673538104137,0.0,0.0,114.6062636216301,104.31749241388336,2998.512902883289,10.592313149045124,0.009849,0.005691,0.005691,11.089451201153263,12.104235979308893,"POLYGON ((105.4255714734379 16.823996427490243, 105.40304411350331 16.91676213765762, 105.30861515632269 16.945879050660768, 105.23673135337087 16.88219098304958, 105.25932562562795 16.789390806496847, 105.35373686495888 16.760313115256835, 105.4255714734379 16.823996427490243))",2450618.7032295256,0.4299331058297413,2309053.7298761047,0.4050971455922991,13125068.50354063,2.3026435971123913,13260012.468505314,2.3263179769307567,8053853.451651461,1.412956745903765,8330275.7129436275,1.4614518794637943,0.0,0.0,0.0,0.0,36739752.819277376,6.445570670048663,36776688.07119255,6.45205053880571,0.0,0.0,0.0,0.0
25,8564b667fffffff,253,352,480,485,776,591,0.0,0.0,0.0,,21,511.0,2076.0,92,Laos,0.0,0.2935379177734967,NH3,0.3766541786116723,309.9575087156329,0.0,0.0,117.57813087504125,90.96823629056024,2384.0183960970808,9.691644270006684,307.57917844189257,0.0,0.0,114.82958487148113,106.34779236410508,2353.5326814011714,9.636062450689316,0.009849,0.005691,0.005691,9.990873187780181,10.018407629300988,"POLYGON ((102.54483611818534 18.117541210154194, 102.52105466031225 18.21009442047627, 102.42472682139402 18.23812127135503, 102.35220762565189 18.173567666554906, 102.37605107030669 18.080991353068953, 102.4723518180017 18.052991692960944, 102.54483611818534 18.117541210154194))",2498314.357295278,0.43830076443776805,2137018.980181897,0.37491561055822753,13150643.952996587,2.307130518069577,13465416.055688633,2.3623536939804617,6321469.316156926,1.1090297045889344,6403352.398365316,1.1233951576079502,0.0,0.0,0.0,0.0,32948859.01752093,5.780501582021216,33203633.314284246,5.825198827067411,0.0,0.0,0.0,0.0
26,854161affffffff,377,156,274,285,765,534,0.0,0.0,0.0,,22,259.0,1165.0,92,Laos,0.0,0.48946929518392696,NH3,2.013329237772778,339.1994065289557,0.0,0.0,112.45132529225191,105.46191119469451,2925.187004445869,10.453393894380152,337.8634474947441,0.0,0.0,112.56946248069755,103.91986555105791,2861.1457352364505,10.389077710262974,0.009849,0.005691,0.005691,10.94855418956408,12.408097948035753,"POLYGON ((106.50348117817413 16.31624384199227, 106.48144730111427 16.408995092692994, 106.38784934440265 16.438433290827025, 106.31629957243776 16.37507654037136, 106.33840187738684 16.282286602245595, 106.4319855959104 16.25289205605784, 106.50348117817413 16.31624384199227))",2441277.6828081333,0.42829433031721637,2477503.303344872,0.4346497023412056,12891807.653234156,2.261720640918273,12878278.212153308,2.2593470547637384,7684892.212154291,1.3482267038867177,7856903.810495075,1.3784041772798377,0.0,0.0,0.0,0.0,36193006.155587316,6.349650202734617,36336118.332732745,6.374757602233815,0.0,0.0,0.0,0.0
