,h3_index,n0,n1,n2,n3,n4,n5,waterbody_dist,waterway_dist,road_dist,hydro,index,theo_turbines,theo_pv,index_right_renamed,country,Vientiane road construction costs,Vientiane trucking transport and conversion costs,Vientiane trucking state,Vientiane pipeline transport and conversion costs,Vientiane trucking solar capacity,Vientiane trucking wind capacity,Vientiane trucking hydro capacity,Vientiane trucking electrolyzer capacity,Vientiane trucking battery capacity,Vientiane trucking H2 storage capacity,Vientiane trucking production cost,Ocean water costs,Freshwater costs,Lowest water cost,Vientiane trucking total cost,geometry,Vientiane trucking battery costs,Vientiane LCOH - trucking battery costs portion,Vientiane trucking electrolyzer costs,Vientiane LCOH - trucking electrolyzer portion,Vientiane trucking H2 storage costs,Vientiane LCOH - trucking H2 storage portion,Vientiane trucking wind costs,Vientiane LCOH - trucking wind portion,Vientiane trucking solar costs,Vientiane LCOH - trucking solar portion,Vientiane trucking hydro costs,Vientiane LCOH - trucking hydro portion
11,854065b3fffffff,287,807,443,348,696,437,0.0,0.0,0.0,,10,9.0,65.0,92,Laos,0.0,0.4664835258691115,NH3,1.7318593760133894,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((101.75143872545267 21.148932245208822, 101.72711765376634 21.23996554505458, 101.62949975652609 21.267595224503317, 101.55623322705259 21.20417145486076, 101.58061578031739 21.113116894475667, 101.67820348271881 21.085507307234572, 101.75143872545267 21.148932245208822))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,854065b3fffffff,287,807,443,348,696,437,0.0,0.0,0.0,,10,9.0,65.0,139,Other,0.0,0.4664835258691115,NH3,1.7318593760133894,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((101.75143872545267 21.148932245208822, 101.72711765376634 21.23996554505458, 101.62949975652609 21.267595224503317, 101.55623322705259 21.20417145486076, 101.58061578031739 21.113116894475667, 101.67820348271881 21.085507307234572, 101.75143872545267 21.148932245208822))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,856590dbfffffff,569,932,85,279,0,0,15.742953,0.0,11.131949,,11,39.0,253.0,90,Other,0.11303062772433467,0.5694019823656244,NH3,2.610845511540075,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((106.79887000250963 14.32921887822729, 106.77710150892428 14.422379189898965, 106.6842885139552 14.45153818486975, 106.61325721251981 14.387488749146096, 106.63509371598639 14.29428977110516, 106.72789357739948 14.265178849362893, 106.79887000250963 14.32921887822729))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,8564b3cffffffff,35,199,818,486,0,0,0.0,0.0,0.0,,12,328.0,1430.0,91,Other,0.0,0.37019943966904745,NH3,0.9341137360570856,335.88477733060387,0.0,0.0,126.80735562423418,76.01632865836142,1485.9676384852537,9.618184463627214,0.009849,0.005691,0.005691,9.994074903296262,"POLYGON ((101.2166334028338 18.413634281005297, 101.19232915922723 18.506095379475166, 101.09537150377157 18.53351616035834, 101.02274953759931 18.468453822531764, 101.04711298728931 18.375974990815944, 101.14403929837663 18.348576173703126, 101.2166334028338 18.413634281005297))",1785769.8881595298,0.31329296283500524,13032901.358768653,2.2864739225909916,3991233.6487693447,0.7002164296086569,0.0,0.0,35981044.719801284,6.31246398593005,0.0,0.0
15,8564b3cffffffff,35,199,818,486,0,0,0.0,0.0,0.0,,12,328.0,1430.0,92,Laos,0.0,0.37019943966904745,NH3,0.9341137360570856,335.07110089072376,0.0,0.0,128.67481678263326,59.786305654942936,1121.760005880402,9.397921688262164,0.009849,0.005691,0.005691,9.773812127931212,"POLYGON ((101.2166334028338 18.413634281005297, 101.19232915922723 18.506095379475166, 101.09537150377157 18.53351616035834, 101.02274953759931 18.468453822531764, 101.04711298728931 18.375974990815944, 101.14403929837663 18.348576173703126, 101.2166334028338 18.413634281005297))",1404495.4057532656,0.2464027027637308,13224833.734843655,2.3201462692708166,3012990.4348909482,0.5285948131387629,0.0,0.0,35893881.11386639,6.297172125239717,0.0,0.0
16,856590cffffffff,636,85,214,49,0,0,0.0,0.0,0.0,,13,4.0,16.0,90,Other,0.0,0.5602134059128221,NH3,2.4983277485488298,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((106.52034523150807 14.416591123120954, 106.49845111660713 14.509790369483953, 106.40542753264775 14.538882982742503, 106.33431214459367 14.474729309708461, 106.35627389307605 14.381492506837048, 106.44928346417763 14.352446887007838, 106.52034523150807 14.416591123120954))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,856590cffffffff,636,85,214,49,0,0,0.0,0.0,0.0,,13,4.0,16.0,92,Laos,0.0,0.5602134059128221,NH3,2.4983277485488298,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((106.52034523150807 14.416591123120954, 106.49845111660713 14.509790369483953, 106.40542753264775 14.538882982742503, 106.33431214459367 14.474729309708461, 106.35627389307605 14.381492506837048, 106.44928346417763 14.352446887007838, 106.52034523150807 14.416591123120954))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,8565925bfffffff,458,522,380,48,567,260,0.0,0.0,0.0,,14,144.0,2206.0,92,Laos,0.0,0.5271138061472371,NH3,2.283655613258714,323.19121816097413,0.0,0.0,118.88525562747361,86.16470647138233,2876.222121274235,9.933911822726271,0.009849,0.005691,0.005691,10.46671662887351,"POLYGON ((106.96429132058937 15.827168431094636, 106.94249081038579 15.919968935162807, 106.849347461231 15.949479658582641, 106.77801742700674 15.88614382718657, 106.79988683884395 15.793302992648677, 106.89301744959283 15.763838275223428, 106.96429132058937 15.827168431094636))",2024174.8181530226,0.3551183891496531,12218690.32736733,2.1436298819942685,7725386.619769507,1.3553309859244749,0.0,0.0,34621270.32405264,6.0739070743951995,0.0,0.0
19,8564b067fffffff,729,844,7,870,513,158,11.131949,0.0,0.0,,15,87.0,600.0,92,Laos,0.0,0.3471335355834516,NH3,0.8423081838820263,334.5463909674254,0.0,0.0,117.44678041928204,55.99415516894553,2573.3219440305074,9.854253948588882,0.009849,0.005691,0.005691,10.207078484172333,"POLYGON ((101.3621200391098 17.858024009266448, 101.33791256578972 17.950723620508292, 101.24118134556713 17.97821079710538, 101.1686884755571 17.91297503145316, 101.19295527192548 17.820257437307742, 101.28965571529216 17.792793535591933, 101.3621200391098 17.858024009266448))",1315410.4911200092,0.23077377037193145,12070847.913943386,2.1176926164812957,6911812.119004657,1.212598617369238,0.0,0.0,35837672.51946338,6.287310968326909,0.0,0.0
20,8564b2a7fffffff,266,124,801,176,79,476,0.0,0.0,0.0,,16,453.0,3522.0,92,Laos,0.0,0.3390951363368834,NH3,0.7438747969585794,335.6090048430744,0.0,0.0,125.28921325632501,62.84962913404846,1743.7865396107386,9.65287276197021,0.009849,0.005691,0.005691,9.997658898307094,"POLYGON ((101.62799875802354 18.210909554702017, 101.60386264073945 18.303454277552884, 101.50712394705388 18.331066220382684, 101.43455147987005 18.266109633117605, 101.45874764621294 18.17354558608163, 101.55545632969823 18.14595739458809, 101.62799875802354 18.210909554702017))",1476458.7710357986,0.25902785456768396,12876870.979993476,2.25910017192868,4683722.130220877,0.8217056368808556,0.0,0.0,35951503.09458937,6.307281244664801,0.0,0.0
21,85414b47fffffff,381,34,461,830,415,410,0.0,0.0,0.0,,17,220.0,2352.0,92,Laos,0.0,0.4440938953629907,NH3,1.6483350620392065,327.96173581476967,0.0,0.0,127.0457505868188,89.35282943633477,1849.1583953543015,9.69973700158645,0.009849,0.005691,0.005691,10.149521896949443,"POLYGON ((102.84688428452334 21.086620837538817, 102.82298995088267 21.177670680546374, 102.72586421280529 21.205877289763954, 102.6526595465245 21.143010169994614, 102.67661771308971 21.05193474241574, 102.77371680816256 21.023751963879842, 102.84688428452334 21.086620837538817))",2099069.963591433,0.36825788834937423,13057402.9187649,2.290772441888579,4966745.5860383175,0.8713588747435644,0.0,0.0,35132303.334842734,6.163561988568901,0.0,0.0
22,8564942bfffffff,888,401,611,117,814,869,11.131949,11.131949,0.0,,18,163.0,1537.0,92,Laos,0.0,0.42085274679833173,NH3,1.3637379800782585,327.9617358147696,0.0,0.0,127.04575058681854,89.35282943633591,1849.1583953543022,9.699737001586449,0.009849,0.0058312625574000005,0.0058312625574000005,10.126421010942181,"POLYGON ((100.80200628649584 19.639505462321374, 100.77745383335316 19.731372656506345, 100.67996389631998 19.758565833192478, 100.60705942021488 19.693872961978222, 100.63167059210089 19.601989016151325, 100.72912762595043 19.57481463575099, 100.80200628649584 19.639505462321374))",2099069.9635914597,0.3682578883493789,13057402.918764874,2.2907724418885747,4966745.586038319,0.8713588747435648,0.0,0.0,35132303.33484273,6.163561988568899,0.0,0.0
23,8541618bfffffff,497,610,224,435,0,0,11.131949,0.0,0.0,,19,7.0,56.0,94,Other,0.0,0.5247064553844144,NH3,2.254176648376675,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((107.11288175920973 16.29482343680353, 107.09111338645931 16.387467610839714, 106.99793268400096 16.41711563480138, 106.92653272707243 16.35407379491692, 106.94837042297885 16.261388425227523, 107.04153881834773 16.231786046857266, 107.11288175920973 16.29482343680353))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,85416c6ffffffff,725,438,298,755,764,91,0.0,0.0,0.0,,20,1007.0,2517.0,92,Laos,0.0,0.4324892706828813,NH3,1.5062318302637678,340.20885897902923,0.0,0.0,123.65125276572748,60.945161013274,3226.8541548511876,10.401233320417981,0.009849,0.005691,0.005691,10.839413591100863,"POLYGON ((105.4255714734379 16.823996427490243, 105.40304411350331 16.91676213765762, 105.30861515632269 16.945879050660768, 105.23673135337087 16.88219098304958, 105.25932562562795 16.789390806496847, 105.35373686495888 16.760313115256835, 105.4255714734379 16.823996427490243))",1431719.14886431,0.25117879804637017,12708526.033452865,2.2295659707812043,8667166.463760803,1.5205555199580356,0.0,0.0,36444254.08701511,6.3937287871956325,0.0,0.0
25,8564b667fffffff,253,352,480,485,776,591,0.0,0.0,0.0,,21,511.0,2076.0,92,Laos,0.0,0.2935379177734967,NH3,0.3766541786116723,311.34883069098214,0.0,0.0,122.28868750917191,64.04843805248112,2370.10844226121,9.442785809850571,0.009849,0.005691,0.005691,9.742014727624069,"POLYGON ((102.54483611818534 18.117541210154194, 102.52105466031225 18.21009442047627, 102.42472682139402 18.23812127135503, 102.35220762565189 18.173567666554906, 102.37605107030669 18.080991353068953, 102.4723518180017 18.052991692960944, 102.54483611818534 18.117541210154194))",1504621.1001824148,0.2639686140670903,12568485.430160131,2.204997443887742,6365990.96843596,1.1168405207782386,0.0,0.0,33352676.145616278,5.851346692213382,0.0,0.0
26,854161affffffff,377,156,274,285,765,534,0.0,0.0,0.0,,22,259.0,1165.0,92,Laos,0.0,0.48946929518392696,NH3,2.013329237772778,337.5693308461567,0.0,0.0,119.19026419678663,71.22668897523025,3016.29525936854,10.214234048678875,0.009849,0.005691,0.005691,10.709394343862803,"POLYGON ((106.50348117817413 16.31624384199227, 106.48144730111427 16.408995092692994, 106.38784934440265 16.438433290827025, 106.31629957243776 16.37507654037136, 106.33840187738684 16.282286602245595, 106.4319855959104 16.25289205605784, 106.50348117817413 16.31624384199227))",1673252.0321642736,0.2935529880989954,12250038.245458258,2.1491295167470628,8101615.958532629,1.4213361330758998,0.0,0.0,36161499.44554894,6.344122709745427,0.0,0.0
27,8564b64ffffffff,660,738,518,62,374,577,0.0,0.0,0.0,,23,271.0,1022.0,92,Laos,0.0,0.2997729674548971,NH3,0.45300483487426385,329.65656601441543,0.0,0.0,113.57795966522158,83.55205707439407,3117.0751698653007,10.062525844865293,0.009849,0.005691,0.005691,10.367989812320191,"POLYGON ((103.05078453545303 18.226130617353157, 103.02719122005949 18.318610171696157, 102.93106082915111 18.346867419069344, 102.85854934338504 18.282616244199083, 102.88220573291686 18.190111415110135, 102.97831062547249 18.161882981855413, 103.05078453545303 18.226130617353157))",1962798.654586531,0.34435064115553177,11673221.459119732,2.047933589319251,8372305.682505798,1.4688255583343504,0.0,0.0,35313858.931647584,6.195413847657471,0.0,0.0
28,85649633fffffff,449,558,187,388,250,839,22.263898,0.0,0.0,,24,157.0,1677.0,92,Laos,0.0,0.4350929084792271,NH3,1.5381144077216664,337.4341682809809,0.0,0.0,131.72333066691914,79.78432820973703,1211.2117682740493,9.622004801225806,0.009849,0.005691,0.005691,10.062788709705034,"POLYGON ((101.21490044848039 20.456676192843222, 101.19043418546036 20.548107146486544, 101.09283191537118 20.575481315123405, 101.01972778110861 20.511405295194713, 101.04425403342046 20.419955502620308, 101.14182453405465 20.392600511542426, 101.21490044848039 20.456676192843222))",1874287.4508490697,0.3288223597980824,13538151.369685506,2.3751142753834222,3253253.328079646,0.5707461979087098,0.0,0.0,36147020.402048714,6.3415825266752135,0.0,0.0
29,854165b3fffffff,467,315,75,919,714,191,11.131949,0.0,0.0,,25,52.0,694.0,92,Laos,0.0,0.5707772525534532,NH3,2.62768624044274,337.4341682809809,0.0,0.0,131.72333066691914,79.7843282097376,1211.2117682740486,9.622004801225806,0.009849,0.005691,0.005691,10.19847305377926,"POLYGON ((107.53639997331771 15.215306774184736, 107.51489169715457 15.308137272964075, 107.42232804990311 15.337711104432312, 107.35128363483751 15.274405466619966, 107.37286135064663 15.181532629542845, 107.46541410424959 15.152007725300606, 107.53639997331771 15.215306774184736))",1874287.4508490833,0.3288223597980848,13538151.369685506,2.3751142753834222,3253253.3280796446,0.5707461979087096,0.0,0.0,36147020.402048714,6.3415825266752135,0.0,0.0
30,8564969bfffffff,296,618,921,378,786,880,0.0,0.0,0.0,,26,142.0,2146.0,92,Laos,0.0,0.4002642861399377,NH3,1.302269705260358,338.74436803771255,0.0,0.0,127.14524210540255,73.65058889367451,884.3317748794573,9.38462695374188,0.009849,0.005691,0.005691,9.790582239881818,"POLYGON ((101.920735218284 20.1719317239972, 101.89655592998682 20.263516732779326, 101.79931879989844 20.291261880783594, 101.72629051708752 20.22739994435782, 101.75053126994489 20.135793378257297, 101.84773894042483 20.10807024961279, 101.920735218284 20.1719317239972))",1730194.1071456068,0.30354282581501874,13067628.375650685,2.292566381693103,2375270.2583568636,0.41671408041348484,0.0,0.0,36287373.163532846,6.366205818163657,0.0,0.0
31,8564b27bfffffff,52,608,135,852,799,221,0.0,0.0,0.0,,27,157.0,2082.0,92,Laos,0.0,0.3458209448236812,NH3,0.8262349894355345,328.78195179874297,0.0,0.0,114.14409697856118,82.85115475178526,2490.8830289672624,9.758152830825678,0.009849,0.005691,0.005691,10.109664775649359,"POLYGON ((102.04014548923264 19.03284157238167, 102.01610068590561 19.125002504229453, 101.91927181594271 19.152813560853584, 101.846516708657 19.08843957385582, 101.87062278462878 18.99625713739689, 101.96742279288183 18.968470136916874, 102.04014548923264 19.03284157238167))",1946333.1098233636,0.34146194909181815,11731407.450965011,2.058141658064037,6690385.377770999,1.173751820661579,0.0,0.0,35220167.47752221,6.178976750442493,0.0,0.0
32,8565904bfffffff,364,760,470,763,130,104,11.131949,0.0,0.0,,28,0.0,0.0,92,Laos,0.0,0.5336379661684106,NH3,2.3635465402973064,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((106.50383755076177 14.85328722623489, 106.4819061141051 14.946403926409687, 106.3887431011782 14.975578055370558, 106.31752569729053 14.911589243769567, 106.33952492935367 14.818434747160742, 106.43267383842885 14.789306812234997, 106.50383755076177 14.85328722623489))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,854149a7fffffff,1,506,799,221,446,382,0.0,0.0,0.0,,29,140.0,2052.0,92,Laos,0.0,0.3712136247252142,NH3,0.9465328343107904,307.76529773216623,0.0,0.0,116.10948137670394,79.89086068471322,2511.9747690598547,9.396135876276773,0.009849,0.005691,0.005691,9.773040501001988,"POLYGON ((101.96796221604399 19.309193356141616, 101.94386853341202 19.401222289676117, 101.84692322137683 19.42899912339041, 101.77410083385425 19.36472356257584, 101.79825574117909 19.272673280236287, 101.89517190962083 19.244919851676578, 101.96796221604399 19.309193356141616))",1876790.1037564287,0.3292614217116542,11933404.100662218,2.0935796667828455,6747036.721036095,1.18369065281335,0.0,0.0,32968796.70734354,5.7839994223409725,0.0,0.0
34,856592dbfffffff,614,182,70,293,264,404,22.263898,0.0,0.0,,30,383.0,3359.0,92,Laos,0.0,0.5396343103189684,NH3,2.4369741526605493,307.1809687731127,0.0,0.0,115.89954451966359,83.0337200577857,2549.1116175081015,9.411830784646863,0.009849,0.005691,0.005691,9.957156094965832,"POLYGON ((107.14419283369453 15.426294496268964, 107.12249837419759 15.519158741538439, 107.02959740934317 15.548651191717251, 106.95840310875043 15.485232056287245, 106.98016655323575 15.392326968749252, 107.07305537827507 15.36288181455454, 107.14419283369453 15.426294496268964))",1950621.9202912229,0.3422143719809163,11911827.384265067,2.0897942779412397,6846784.410889546,1.2011902475244818,0.0,0.0,32906201.532373503,5.7730178126971055,0.0,0.0
35,85414d1bfffffff,238,568,685,99,239,307,0.0,0.0,0.0,,31,176.0,1794.0,92,Laos,0.0,0.34150543468662836,NH3,0.7733898562115369,342.04244318528464,0.0,0.0,122.2817620617041,68.31660358141329,1105.6094734837407,9.441236273453912,0.009849,0.005691,0.005691,9.78843270814054,"POLYGON ((103.41540623642013 18.886936477924323, 103.39190643925204 18.979101163936935, 103.29574655634124 19.007551711053523, 103.22311099839115 18.94380846218118, 103.24667487372534 18.851616671083832, 103.34281031876588 18.82319518063094, 103.41540623642013 18.886936477924323))",1604888.5244815121,0.2815593902599144,12567773.6522568,2.2048725705713683,2969610.924679808,0.5209843727508435,0.0,0.0,36640673.453939445,6.428188325252535,0.0,0.0
36,85414c4bfffffff,744,283,914,0,0,0,44.527796,0.0,0.0,,32,3.0,18.0,94,Other,0.0,0.42212496215242323,NH3,1.3793167616687234,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((104.74269978319316 19.59294117545224, 104.71968456959213 19.68466160461464, 104.62400662149169 19.713757158700446, 104.55136422531152 19.651099910636816, 104.57444634841974 19.55934670529649, 104.67010404091332 19.530283473403035, 104.74269978319316 19.59294117545224))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,856592bbfffffff,470,763,215,105,641,271,0.0,0.0,0.0,,33,743.0,3366.0,92,Laos,0.0,0.525485976852077,NH3,2.2637221979180615,316.7236749035135,0.0,0.0,126.29478316314115,55.1042459084856,1943.149328537093,9.37793989745724,0.009849,0.005691,0.005691,9.909116874309317,"POLYGON ((106.43799565034524 15.132590096036084, 106.41601660172029 15.22565850865274, 106.3227279532741 15.254864751376752, 106.25143275886401 15.19095703951201, 106.27347962270798 15.097850919218216, 106.36675393485899 15.06869017204423, 106.43799565034524 15.132590096036084))",1294504.8095569618,0.22710610693981786,12980220.610938516,2.2772316861295643,5219200.461556868,0.9156492037819066,0.0,0.0,33928446.5378026,5.952359041719754,0.0,0.0
