,h3_index,n0,n1,n2,n3,n4,n5,waterbody_dist,waterway_dist,road_dist,hydro,index,theo_turbines,theo_pv,index_right_renamed,country,Vientiane road construction costs,Vientiane trucking transport and conversion costs,Vientiane trucking state,Vientiane pipeline transport and conversion costs,Vientiane trucking solar capacity,Vientiane trucking wind capacity,Vientiane trucking hydro capacity,Vientiane trucking electrolyzer capacity,Vientiane trucking battery capacity,Vientiane trucking H2 storage capacity,Vientiane trucking production cost,Vientiane pipeline solar capacity,Vientiane pipeline wind capacity,Vientiane pipeline hydro capacity,Vientiane pipeline electrolyzer capacity,Vientiane pipeline battery capacity,Vientiane pipeline H2 storage capacity,Vientiane pipeline production cost,Ocean water costs,Freshwater costs,Lowest water cost,Vientiane trucking total cost,Vientiane pipeline total cost,geometry,Vientiane pipeline battery costs,Vientiane LCOH - pipeline battery costs portion,Vientiane trucking battery costs,Vientiane LCOH - trucking battery costs portion,Vientiane pipeline electrolyzer costs,Vientiane LCOH - pipeline electrolyzer portion,Vientiane trucking electrolyzer costs,Vientiane LCOH - trucking electrolyzer portion,Vientiane pipeline H2 storage costs,Vientiane LCOH - pipeline H2 storage portion,Vientiane trucking H2 storage costs,Vientiane LCOH - trucking H2 storage portion,Vientiane pipeline wind costs,Vientiane LCOH - pipeline wind portion,Vientiane trucking wind costs,Vientiane LCOH - trucking wind portion,Vientiane pipeline solar costs,Vientiane LCOH - pipeline solar portion,Vientiane trucking solar costs,Vientiane LCOH - trucking solar portion,Vientiane pipeline hydro costs,Vientiane LCOH - pipeline hydro portion,Vientiane trucking hydro costs,Vientiane LCOH - trucking hydro portion
10,85649293fffffff,155,623,195,739,528,249,11.131949,0.0,0.0,5.5,9,83.0,1246.0,92,Laos,0.0,0.46614657771099516,NH3,1.7277333121785823,341.1291335403829,45.3757965251209,5.5,45.96233374385526,579.2851060128365,1203.9179923670285,12.044605920034353,333.7345318598517,45.387919930568046,5.5,45.974613859025595,567.1225559541044,1129.9225637730601,11.815458394208862,0.009849,0.005691,0.005691,12.51644349774535,13.548882706387445,"POLYGON ((101.01922024743966 20.849412210325948, 100.99465026458253 20.940616549162375, 100.89685114047268 20.967869691787577, 100.82365457898851 20.903900459036876, 100.84828425272454 20.812677888051596, 100.94605090181885 20.785442724159033, 101.01922024743966 20.849412210325948))",13322800.52448324,2.3373334253479365,13608522.237718435,2.3874600417049887,4725140.781325851,0.828972066899272,4723878.665820788,0.828750643126454,3034914.6510565258,0.532441166852022,3233662.616227833,0.5673092309171637,9225884.678017465,1.6185762593013098,9223420.384859037,1.618143927168252,35750703.591940254,6.272053261743904,36542836.82246897,6.411024003941925,1280981.356972652,0.2247335713987109,1280981.356972652,0.2247335713987109
11,854065b3fffffff,287,807,443,348,696,437,0.0,0.0,0.0,,10,9.0,65.0,92,Laos,0.0,0.4664835258691115,NH3,1.7318593760133894,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((101.75143872545267 21.148932245208822, 101.72711765376634 21.23996554505458, 101.62949975652609 21.267595224503317, 101.55623322705259 21.20417145486076, 101.58061578031739 21.113116894475667, 101.67820348271881 21.085507307234572, 101.75143872545267 21.148932245208822))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,854065b3fffffff,287,807,443,348,696,437,0.0,0.0,0.0,,10,9.0,65.0,139,Other,0.0,0.4664835258691115,NH3,1.7318593760133894,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((101.75143872545267 21.148932245208822, 101.72711765376634 21.23996554505458, 101.62949975652609 21.267595224503317, 101.55623322705259 21.20417145486076, 101.58061578031739 21.113116894475667, 101.67820348271881 21.085507307234572, 101.75143872545267 21.148932245208822))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,856590dbfffffff,569,932,85,279,0,0,15.742953,0.0,11.131949,,11,39.0,253.0,90,Other,0.11303062772433467,0.5694019823656244,NH3,2.610845511540075,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((106.79887000250963 14.32921887822729, 106.77710150892428 14.422379189898965, 106.6842885139552 14.45153818486975, 106.61325721251981 14.387488749146096, 106.63509371598639 14.29428977110516, 106.72789357739948 14.265178849362893, 106.79887000250963 14.32921887822729))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,8564b3cffffffff,35,199,818,486,0,0,0.0,0.0,0.0,,12,328.0,1430.0,91,Other,0.0,0.37019943966904745,NH3,0.9341137360570856,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((101.2166334028338 18.413634281005297, 101.19232915922723 18.506095379475166, 101.09537150377157 18.53351616035834, 101.02274953759931 18.468453822531764, 101.04711298728931 18.375974990815944, 101.14403929837663 18.348576173703126, 101.2166334028338 18.413634281005297))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,8564b3cffffffff,35,199,818,486,0,0,0.0,0.0,0.0,,12,328.0,1430.0,92,Laos,0.0,0.37019943966904745,NH3,0.9341137360570856,330.5250941127072,36.90496125555538,0.0,58.47113389007726,513.0450349149223,662.6339531107951,11.015375573942245,324.7392741512522,31.520847869763564,0.0,49.94070318511072,583.2914221752155,581.2648080660954,10.806657047492097,0.009849,0.005691,0.005691,11.391266013611293,11.746461783549183,"POLYGON ((101.2166334028338 18.413634281005297, 101.19232915922723 18.506095379475166, 101.09537150377157 18.53351616035834, 101.02274953759931 18.468453822531764, 101.04711298728931 18.375974990815944, 101.14403929837663 18.348576173703126, 101.2166334028338 18.413634281005297))",13702638.31634908,2.403971634447207,12052415.458504884,2.1144588523692778,5132764.224875163,0.9004849517324848,6009497.765909539,1.05429785366834,1561247.7692742685,0.27390311741653833,1779801.1625399871,0.31224581798947143,6407160.93279077,1.1240633215422404,7501575.686026273,1.3160659098291707,34787103.001132034,6.103000526514392,35406898.42153873,6.211736565182234,0.0,0.0,0.0,0.0
16,856590cffffffff,636,85,214,49,0,0,0.0,0.0,0.0,,13,4.0,16.0,90,Other,0.0,0.5602134059128221,NH3,2.4983277485488298,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((106.52034523150807 14.416591123120954, 106.49845111660713 14.509790369483953, 106.40542753264775 14.538882982742503, 106.33431214459367 14.474729309708461, 106.35627389307605 14.381492506837048, 106.44928346417763 14.352446887007838, 106.52034523150807 14.416591123120954))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,856590cffffffff,636,85,214,49,0,0,0.0,0.0,0.0,,13,4.0,16.0,92,Laos,0.0,0.5602134059128221,NH3,2.4983277485488298,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((106.52034523150807 14.416591123120954, 106.49845111660713 14.509790369483953, 106.40542753264775 14.538882982742503, 106.33431214459367 14.474729309708461, 106.35627389307605 14.381492506837048, 106.44928346417763 14.352446887007838, 106.52034523150807 14.416591123120954))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,8565925bfffffff,458,522,380,48,567,260,0.0,0.0,0.0,,14,144.0,2206.0,92,Laos,0.0,0.5271138061472371,NH3,2.283655613258714,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((106.96429132058937 15.827168431094636, 106.94249081038579 15.919968935162807, 106.849347461231 15.949479658582641, 106.77801742700674 15.88614382718657, 106.79988683884395 15.793302992648677, 106.89301744959283 15.763838275223428, 106.96429132058937 15.827168431094636))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,8564b067fffffff,729,844,7,870,513,158,11.131949,0.0,0.0,,15,87.0,600.0,92,Laos,0.0,0.3471335355834516,NH3,0.8423081838820263,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((101.3621200391098 17.858024009266448, 101.33791256578972 17.950723620508292, 101.24118134556713 17.97821079710538, 101.1686884755571 17.91297503145316, 101.19295527192548 17.820257437307742, 101.28965571529216 17.792793535591933, 101.3621200391098 17.858024009266448))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,8564b2a7fffffff,266,124,801,176,79,476,0.0,0.0,0.0,,16,453.0,3522.0,92,Laos,0.0,0.3390951363368834,NH3,0.7438747969585794,345.9564598613379,0.0,0.0,45.53195408098611,624.3932523650552,1271.9972786764965,10.501759008834325,343.3816445341754,0.0,0.0,45.19307798862936,607.6321627920952,1131.3549552918332,10.306818696401558,0.009849,0.005691,0.005691,10.84654514517121,11.056384493360138,"POLYGON ((101.62799875802354 18.210909554702017, 101.60386264073945 18.303454277552884, 101.50712394705388 18.331066220382684, 101.43455147987005 18.266109633117605, 101.45874764621294 18.17354558608163, 101.55545632969823 18.14595739458809, 101.62799875802354 18.210909554702017))",14274449.168257989,2.5042893277645595,14668199.426661773,2.5733683204669777,4644816.735003201,0.81488012894793,4679645.461324235,0.8209904318112694,3038761.98196729,0.5331161371872438,3416520.1235282836,0.5993894953558392,0.0,0.0,0.0,0.0,36784132.95813671,6.453356659322229,37059955.35821135,6.5017465540721675,0.0,0.0,0.0,0.0
21,85414b47fffffff,381,34,461,830,415,410,0.0,0.0,0.0,,17,220.0,2352.0,92,Laos,0.0,0.4440938953629907,NH3,1.6483350620392065,339.0576781042813,26.18643359142408,0.0,45.67252009312471,620.9582777861507,1295.744191201196,11.305986930259584,332.8478285155985,26.359165389238477,0.0,45.507088491870164,607.1736691548008,1215.606109721678,11.09240657981604,0.009849,0.005691,0.005691,11.755771825622576,12.746432641855247,"POLYGON ((102.84688428452334 21.086620837538817, 102.82298995088267 21.177670680546374, 102.72586421280529 21.205877289763954, 102.6526595465245 21.143010169994614, 102.67661771308971 21.05193474241574, 102.77371680816256 21.023751963879842, 102.84688428452334 21.086620837538817))",14263678.270138549,2.502399696515535,14587505.2616335,2.559211449409386,4677089.846402842,0.820542078316288,4694092.438485612,0.8235249892080021,3265056.3061497714,0.5728168958157493,3480303.1251686,0.610579495643614,5357959.132339995,0.939992830235087,5322848.388130962,0.9338330505492916,35655717.111944556,6.255388967007817,36320935.93349809,6.3720940234207175,0.0,0.0,0.0,0.0
22,8564942bfffffff,888,401,611,117,814,869,11.131949,11.131949,0.0,,18,163.0,1537.0,92,Laos,0.0,0.42085274679833173,NH3,1.3637379800782585,339.05767810428165,26.186433591423555,0.0,45.67252009312472,620.9582777861509,1295.7441912011923,11.305986930259571,332.84782851559856,26.35916538923846,0.0,45.50708849187017,607.1736691548011,1215.6061097216782,11.09240657981604,0.009849,0.0058312625574000005,0.0058312625574000005,11.732670939615303,12.461975822451699,"POLYGON ((100.80200628649584 19.639505462321374, 100.77745383335316 19.731372656506345, 100.67996389631998 19.758565833192478, 100.60705942021488 19.693872961978222, 100.63167059210089 19.601989016151325, 100.72912762595043 19.57481463575099, 100.80200628649584 19.639505462321374))",14263678.270138556,2.502399696515536,14587505.261633506,2.559211449409387,4677089.846402843,0.8205420783162881,4694092.438485612,0.8235249892080021,3265056.3061497724,0.5728168958157496,3480303.125168591,0.6105794956436125,5357959.132339992,0.9399928302350863,5322848.388130855,0.9338330505492728,35655717.11194456,6.255388967007818,36320935.93349813,6.372094023420725,0.0,0.0,0.0,0.0
23,8541618bfffffff,497,610,224,435,0,0,11.131949,0.0,0.0,,19,7.0,56.0,94,Other,0.0,0.5247064553844144,NH3,2.254176648376675,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((107.11288175920973 16.29482343680353, 107.09111338645931 16.387467610839714, 106.99793268400096 16.41711563480138, 106.92653272707243 16.35407379491692, 106.94837042297885 16.261388425227523, 107.04153881834773 16.231786046857266, 107.11288175920973 16.29482343680353))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,85416c6ffffffff,725,438,298,755,764,91,0.0,0.0,0.0,,20,1007.0,2517.0,92,Laos,0.0,0.4324892706828813,NH3,1.5062318302637678,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((105.4255714734379 16.823996427490243, 105.40304411350331 16.91676213765762, 105.30861515632269 16.945879050660768, 105.23673135337087 16.88219098304958, 105.25932562562795 16.789390806496847, 105.35373686495888 16.760313115256835, 105.4255714734379 16.823996427490243))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,8564b667fffffff,253,352,480,485,776,591,0.0,0.0,0.0,,21,511.0,2076.0,92,Laos,0.0,0.2935379177734967,NH3,0.3766541786116723,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((102.54483611818534 18.117541210154194, 102.52105466031225 18.21009442047627, 102.42472682139402 18.23812127135503, 102.35220762565189 18.173567666554906, 102.37605107030669 18.080991353068953, 102.4723518180017 18.052991692960944, 102.54483611818534 18.117541210154194))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,854161affffffff,377,156,274,285,765,534,0.0,0.0,0.0,,22,259.0,1165.0,92,Laos,0.0,0.48946929518392696,NH3,2.013329237772778,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((106.50348117817413 16.31624384199227, 106.48144730111427 16.408995092692994, 106.38784934440265 16.438433290827025, 106.31629957243776 16.37507654037136, 106.33840187738684 16.282286602245595, 106.4319855959104 16.25289205605784, 106.50348117817413 16.31624384199227))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,8564b64ffffffff,660,738,518,62,374,577,0.0,0.0,0.0,,23,271.0,1022.0,92,Laos,0.0,0.2997729674548971,NH3,0.45300483487426385,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((103.05078453545303 18.226130617353157, 103.02719122005949 18.318610171696157, 102.93106082915111 18.346867419069344, 102.85854934338504 18.282616244199083, 102.88220573291686 18.190111415110135, 102.97831062547249 18.161882981855413, 103.05078453545303 18.226130617353157))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,85649633fffffff,449,558,187,388,250,839,22.263898,0.0,0.0,,24,157.0,1677.0,92,Laos,0.0,0.4350929084792271,NH3,1.5381144077216664,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((101.21490044848039 20.456676192843222, 101.19043418546036 20.548107146486544, 101.09283191537118 20.575481315123405, 101.01972778110861 20.511405295194713, 101.04425403342046 20.419955502620308, 101.14182453405465 20.392600511542426, 101.21490044848039 20.456676192843222))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,854165b3fffffff,467,315,75,919,714,191,11.131949,0.0,0.0,,25,52.0,694.0,92,Laos,0.0,0.5707772525534532,NH3,2.62768624044274,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((107.53639997331771 15.215306774184736, 107.51489169715457 15.308137272964075, 107.42232804990311 15.337711104432312, 107.35128363483751 15.274405466619966, 107.37286135064663 15.181532629542845, 107.46541410424959 15.152007725300606, 107.53639997331771 15.215306774184736))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
