,h3_index,n0,n1,n2,n3,n4,n5,waterbody_dist,waterway_dist,road_dist,hydro,index,theo_turbines,theo_pv,index_right_renamed,country,Vientiane road construction costs,Vientiane trucking transport and conversion costs,Vientiane trucking state,Vientiane pipeline transport and conversion costs,Vientiane trucking solar capacity,Vientiane trucking wind capacity,Vientiane trucking hydro capacity,Vientiane trucking electrolyzer capacity,Vientiane trucking battery capacity,Vientiane trucking H2 storage capacity,Vientiane trucking production cost,Vientiane pipeline solar capacity,Vientiane pipeline wind capacity,Vientiane pipeline hydro capacity,Vientiane pipeline electrolyzer capacity,Vientiane pipeline battery capacity,Vientiane pipeline H2 storage capacity,Vientiane pipeline production cost,Ocean water costs,Freshwater costs,Lowest water cost,Vientiane trucking total cost,Vientiane pipeline total cost,geometry,Vientiane pipeline battery costs,Vientiane LCOH - pipeline battery costs portion,Vientiane trucking battery costs,Vientiane LCOH - trucking battery costs portion,Vientiane pipeline electrolyzer costs,Vientiane LCOH - pipeline electrolyzer portion,Vientiane trucking electrolyzer costs,Vientiane LCOH - trucking electrolyzer portion,Vientiane pipeline H2 storage costs,Vientiane LCOH - pipeline H2 storage portion,Vientiane trucking H2 storage costs,Vientiane LCOH - trucking H2 storage portion,Vientiane pipeline wind costs,Vientiane LCOH - pipeline wind portion,Vientiane trucking wind costs,Vientiane LCOH - trucking wind portion,Vientiane pipeline solar costs,Vientiane LCOH - pipeline solar portion,Vientiane trucking solar costs,Vientiane LCOH - trucking solar portion,Vientiane pipeline hydro costs,Vientiane LCOH - pipeline hydro portion,Vientiane trucking hydro costs,Vientiane LCOH - trucking hydro portion
11,854061dbfffffff,893,176,939,0,0,0,11.131949,11.131949,0.0,,8,7.0,28.0,139,Other,0.0,0.5269782303109022,NH3,2.2819954333713897,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.0058312625574000005,0.0058312625574000005,,,"POLYGON ((101.67909665241343 22.426072907026146, 101.65464490218642 22.516304875735123, 101.55658351435845 22.54383043573163, 101.48300466723587 22.481105815350627, 101.50751825738442 22.39085249141325, 101.60554895766278 22.36334508517162, 101.67909665241343 22.426072907026146))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,85414eabfffffff,666,733,886,701,714,564,11.131949,0.0,0.0,,9,137.0,1904.0,92,Laos,0.0,0.427613743327566,NH3,1.4465290640909527,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((104.55473728722565 19.988645334338262, 104.5316146142023 20.080186834533816, 104.4357071411506 20.109217099879494, 104.36294334472846 20.04667474469778, 104.38613275491088 19.955101120509255, 104.48201930852954 19.926101924116868, 104.55473728722565 19.988645334338262))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,85416e27fffffff,874,93,348,547,502,456,0.0,0.0,0.0,,10,563.0,2915.0,92,Laos,0.0,0.42703338295749077,NH3,1.4394223211797892,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((105.45670175838438 17.41439384263265, 105.43414478376887 17.506952035949936, 105.3395556323586 17.536154906083823, 105.26754121825086 17.472761214386317, 105.29016541127837 17.380168131288812, 105.38473687669322 17.351003581054552, 105.45670175838438 17.41439384263265))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,85414933fffffff,870,696,542,328,393,636,0.0,0.0,0.0,,11,236.0,1761.0,92,Laos,0.0,0.3800557773333596,NH3,1.0548084999273402,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((102.06546705183521 19.621413610713404, 102.04138597911982 19.713284226033007, 101.94438275751692 19.741107714279593, 101.8714895983829 19.677037230258833, 101.89563223259356 19.58514471585811, 101.9926065625088 19.557344528730365, 102.06546705183521 19.621413610713404))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,85414973fffffff,192,276,90,804,914,573,0.0,0.0,0.0,,12,314.0,2210.0,92,Laos,0.0,0.3896364224093395,NH3,1.1721272987096678,328.2127699616345,44.88210384229748,0.0,71.10988370530494,401.82371901990274,678.4332212912285,8.80662632683264,325.47256997502785,34.051399257104784,0.0,53.95003428724475,541.887664455091,584.2363305287573,8.661477289606452,0.009849,0.005691,0.005691,9.20195374924198,9.839295588316121,"POLYGON ((102.3330394690954 19.968721978513006, 102.30903350372607 20.060406382933927, 102.21203412201048 20.08836063897157, 102.1390689023676 20.024606706729664, 102.16313714775886 19.93289916141976, 102.26010842972117 19.904968633661557, 102.3330394690954 19.968721978513006))",10343112.282062003,1.8145811021161409,7669685.279877828,1.345558821031198,3485322.93111516,0.6114601633535369,4593897.141704466,0.8059468669656958,1569229.127773529,0.2753033557497419,1822237.194896625,0.31969073594677627,5906384.678163634,1.0362078382743216,7785024.293901346,1.365793735772166,28060736.28217882,4.922936189855934,28296983.623054575,4.964383091763961,0.0,0.0,0.0,0.0
16,8541618ffffffff,631,726,672,384,386,641,0.0,0.0,0.0,,13,362.0,2496.0,94,Other,0.0,0.5199075922924482,NH3,2.1954126665147613,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((106.94837042297885 16.261388425227523, 106.92653272707243 16.35407379491692, 106.83324915409754 16.3836587123485, 106.76181616827931 16.320513033453537, 106.7837229337291 16.2277871635269, 106.87699368215156 16.198247428030438, 106.94837042297885 16.261388425227523))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,8541618ffffffff,631,726,672,384,386,641,0.0,0.0,0.0,,13,362.0,2496.0,92,Laos,0.0,0.5199075922924482,NH3,2.1954126665147613,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((106.94837042297885 16.261388425227523, 106.92653272707243 16.35407379491692, 106.83324915409754 16.3836587123485, 106.76181616827931 16.320513033453537, 106.7837229337291 16.2277871635269, 106.87699368215156 16.198247428030438, 106.94837042297885 16.261388425227523))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,856496bbfffffff,838,752,595,119,182,382,11.131949,0.0,0.0,,14,275.0,2535.0,92,Laos,0.0,0.42364361426694447,NH3,1.3979132591311512,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((101.45862254086813 20.218664768853483, 101.43426579173023 20.310228032054283, 101.3368309464809 20.33773650825105, 101.26378389679766 20.273661314863748, 101.2882010971319 20.182078340280746, 101.38560499780638 20.154590213529616, 101.45862254086813 20.218664768853483))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,85649627fffffff,375,779,341,932,354,852,0.0,0.0,0.0,,15,319.0,2389.0,92,Laos,0.0,0.4428059132238106,NH3,1.6325632099119898,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((100.9220751209015 20.538691952804413, 100.89749451644676 20.630073166472112, 100.79976046355644 20.657290319064195, 100.72663983693658 20.59310815667455, 100.75127978513856 20.501709241010005, 100.84898112113699 20.47451013198257, 100.9220751209015 20.538691952804413))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,85659637fffffff,913,708,690,875,451,264,0.0,0.0,0.0,160.0,16,229.0,1640.0,90,Other,0.0,0.5668881773062143,NH3,2.5800629715749612,328.3138503560084,0.0,15.304618767272602,58.68855827057091,473.5022178960478,1227.29508188423,8.425368591768356,336.68198131584484,0.0,2.775954907613097,47.11883122867134,588.8425147523355,1185.3255277533872,8.271255714803488,0.009849,0.005691,0.005691,8.997947769074571,10.857009686378449,"POLYGON ((106.84810120894873 14.486333246114357, 106.8263431369129 14.579455232692967, 106.7335171492828 14.608662195421672, 106.66246229253953 14.54469915823287, 106.6842885139552 14.45153818486975, 106.77710150892428 14.422379189898965, 106.84810120894873 14.486333246114357))",11239348.38535138,1.9718155062019966,9037826.336993672,1.5855835678936268,3044008.129712356,0.5340365139846238,3791444.8180966205,0.6651657575608106,3183724.200035161,0.5585481052693265,3296452.2920423467,0.5783249635162012,0.0,0.0,0.0,0.0,29027159.767688718,5.092484169769951,28305698.306107722,4.96591198352767,646535.7244452942,0.1134273200781218,3564532.966627268,0.6253566608118014
21,85659637fffffff,913,708,690,875,451,264,0.0,0.0,0.0,160.0,16,229.0,1640.0,92,Laos,0.0,0.5668881773062143,NH3,2.5800629715749612,341.4768900335654,25.900425806519607,0.0,45.511974813899684,618.5054108167444,1253.2103940850973,9.136134228664979,335.43805693070567,26.13765330666857,0.0,45.422339619490934,603.9709031443663,1168.223377613454,8.957851582835204,0.009849,0.005691,0.005691,9.708713405971194,11.543605554410165,"POLYGON ((106.84810120894873 14.486333246114357, 106.8263431369129 14.579455232692967, 106.7335171492828 14.608662195421672, 106.66246229253953 14.54469915823287, 106.6842885139552 14.45153818486975, 106.77710150892428 14.422379189898965, 106.84810120894873 14.486333246114357))",11528106.794241836,2.022474876182778,11805529.68957766,2.071145559575028,2934410.032398099,0.5148087776137016,2940200.7163640154,0.5158246870814062,3137788.69287002,0.5504892443631614,3366059.505144175,0.5905367552884517,4533706.055602085,0.7953870272986113,4492557.764997652,0.7881680289469565,28919914.373310197,5.073669188300035,29440554.57092943,5.165009573847269,0.0,0.0,0.0,0.0
22,85414dd7fffffff,467,906,242,790,843,760,0.0,0.0,0.0,18.0,17,319.0,1851.0,92,Laos,0.0,0.34080185285866044,NH3,0.7647742176770066,341.47689003356516,25.900425806519603,0.0,45.51197481389968,618.505410816744,1253.210394085103,9.136134228664977,335.4380569307057,26.137653306668287,0.0,45.42233961949094,603.9709031443662,1168.2233776134533,8.957851582835195,0.009849,0.005691,0.005691,9.482627081523638,9.728316800512202,"POLYGON ((103.65426475201326 18.645421930405416, 103.6308783550411 18.73767824970546, 103.53491254935973 18.76622568150284, 103.46235686190943 18.702486492405363, 103.48580770849111 18.610202190136437, 103.58174988125964 18.581685007146373, 103.65426475201326 18.645421930405416))",11528106.794241834,2.0224748761827778,11805529.689577652,2.0711455595750268,2934410.0323981,0.5148087776137018,2940200.716364015,0.5158246870814062,3137788.692870018,0.550489244363161,3366059.5051441905,0.5905367552884545,4533706.0556020355,0.7953870272986027,4492557.764997651,0.7881680289469563,28919914.373310205,5.073669188300036,29440554.57092941,5.165009573847265,0.0,0.0,0.0,0.0
23,85414b63fffffff,147,933,865,358,356,418,0.0,0.0,0.0,,18,95.0,1842.0,92,Laos,0.0,0.4471887030410536,NH3,1.686232209504042,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((102.55546709583288 21.171128908100748, 102.5314523502963 21.262137970655704, 102.43416725794125 21.290191476607188, 102.3609246113623 21.227213115054575, 102.3850026078815 21.13617959931566, 102.48226009686799 21.10814884247962, 102.55546709583288 21.171128908100748))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,8540656bfffffff,272,829,293,323,893,176,0.0,0.0,0.0,,19,22.0,215.0,92,Laos,0.0,0.5169711969792288,NH3,2.1594553412861437,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((101.75235223556089 22.15502064184167, 101.7279503110411 22.24543034999912, 101.63000676983378 22.27301293589502, 101.55649565024306 22.210167007195935, 101.58095946877808 22.11973572798763, 101.6788726151442 22.092171890890643, 101.75235223556089 22.15502064184167))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,8540656bfffffff,272,829,293,323,893,176,0.0,0.0,0.0,,19,22.0,215.0,139,Other,0.0,0.5169711969792288,NH3,2.1594553412861437,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((101.75235223556089 22.15502064184167, 101.7279503110411 22.24543034999912, 101.63000676983378 22.27301293589502, 101.55649565024306 22.210167007195935, 101.58095946877808 22.11973572798763, 101.6788726151442 22.092171890890643, 101.75235223556089 22.15502064184167))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,85406593fffffff,330,475,460,147,297,818,0.0,0.0,0.0,,20,234.0,2182.0,92,Laos,0.0,0.44585660701984836,NH3,1.6699201653952027,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((102.21447372849742 21.10102983922128, 102.19033286179543 21.192087122581178, 102.09292164738237 21.21996333054669, 102.01968009173395 21.156760483542005, 102.04388344404138 21.06568011964546, 102.14126596508127 21.037825626955723, 102.21447372849742 21.10102983922128))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,854065a3fffffff,912,607,621,649,0,0,11.131949,11.131949,0.0,,21,0.0,0.0,139,Other,0.0,0.4717398134280246,NH3,1.796224701894446,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.0058312625574000005,0.0058312625574000005,,,"POLYGON ((101.62949975652609 21.267595224503317, 101.60512316933642 21.35855776129983, 101.5074186953514 21.386117405331444, 101.43412152127999 21.322694935614077, 101.45855936378155 21.231711579212675, 101.55623322705259 21.20417145486076, 101.62949975652609 21.267595224503317))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,85416e97fffffff,337,646,167,487,813,510,0.0,0.0,0.0,,22,597.0,3221.0,92,Laos,0.0,0.4729673423097406,NH3,1.8112562799073495,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,,"POLYGON ((106.20554760660394 16.83866490361059, 106.18334904957675 16.931306689101753, 106.0894004723244 16.960719333869008, 106.01766575826653 16.897448379063505, 106.03993250844614 16.80476887467303, 106.13386585122556 16.77539799729461, 106.20554760660394 16.83866490361059))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
